Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1232700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.964310
1232800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.452620
1232900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.263298
1233000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.002959
1233100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.441918
1233200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.279628
1233300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.038280
1233400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.019415
1233500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.730203
1233600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.739357
1233700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.329342
1233800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.619768
1233900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.884935
1234000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.621715
1234100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.477027
1234200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.179221
1234300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.060799
1234400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.441277
1234500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.414249
1234600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.716575
1234700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.860026
1234800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.258023
1234900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.995120
1235000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.166016
1235100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.547027
1235200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.354820
1235300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.626951
1235400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.424893
1235500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.589935
1235600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.933138
1235700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.538766
1235800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.051621
1235900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.784907
1236000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.758598
1236100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.122407
1236200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.362706
1236300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.561422
1236400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.481766
1236500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.539016
1236600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.347672
1236700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.351306
1236800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.774240
1236900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.467008
1237000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.154384
1237100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.370422
1237200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.025042
1237300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.718278
1237400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.903051
1237500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.532058
1237600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.198588
1237700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.798048
1237800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.996534
1237900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.853293
1238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.148950
1238100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.838070
1238200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.838762
1238300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.000732
1238400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.315635
1238500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.488339
1238600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.811744
1238700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.988892
1238800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.988067
1238900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.579787
1239000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.560211
1239100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.010487
1239200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.500155
1239300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.166326
1239400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.118834
1239500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.143629
1239600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.777490
1239700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.736027
1239800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.719321
1239900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.191971
1240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.209662
1240100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.920220
1240200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.130797
1240300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.288279
1240400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.118045
1240500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.884232
1240600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.529986
1240700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.556422
1240800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.486346
1240900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.809225
1241000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.061989
1241100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.883804
1241200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.373444
1241300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.115807
1241400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.658318
1241500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.453678
1241600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.516143
1241700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.747977
1241800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.758156
1241900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.720662
1242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.555115
1242100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.335048
1242200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.803510
1242300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.078532
1242400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.560990
1242500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.135430
1242600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.037479
1242700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.912681
1242800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.000244
1242900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.695682
1243000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.386908
1243100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.845463
1243200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.599449
1243300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.823083
1243400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.055752
1243500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.817209
1243600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.197047
1243700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.166594
1243800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.871040
1243900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.751177
1244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.464216
1244100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.022537
1244200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.617783
1244300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.664643
1244400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.071880
1244500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.145322
1244600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.560226
1244700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.290826
1244800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.703946
1244900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.293645
1245000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.662709
1245100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.386513
1245200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.884075
1245300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.316574
1245400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.690545
1245500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.468896
1245600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.953379
1245700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.886701
1245800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.203404
1245900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.002419
1246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.946627
1246100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.914245
1246200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.646985
1246300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.642227
1246400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.757664
1246500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.563920
1246600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.155030
1246700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.737278
1246800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.327858
1246900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.762187
1247000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.023156
1247100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.317873
1247200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.003785
1247300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.360283
1247400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.712671
1247500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.496684
1247600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.169375
1247700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.146731
1247800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.943300
1247900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.349123
1248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.122570
1248100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.743993
1248200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.966631
1248300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.730618
1248400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.979725
1248500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.854508
1248600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.365150
1248700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.355603
1248800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.850322
1248900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.268690
1249000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.495246
1249100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.479783
1249200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.349194
1249300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.018164
1249400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.212822
1249500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.883324
1249600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.637833
1249700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.528547
1249800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.413955
1249900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.004679
1250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.458289
1250100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.096099
1250200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.656702
1250300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.786135
1250400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.048790
1250500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.237772
1250600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.185795
1250700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.113527
1250800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.994707
1250900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.361641
1251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.183210
1251100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.760662
1251200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.201091
1251300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.156118
1251400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.074957
1251500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.908502
1251600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.154699
1251700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.242030
1251800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.521605
1251900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.206661
1252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.110874
1252100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.064990
1252200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.703601
1252300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.393190
1252400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.293877
1252500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.138533
1252600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.919853
1252700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.742754
1252800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.858551
1252900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.881603
1253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.841981
1253100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.430920
1253200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.405292
1253300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.507427
1253400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.844881
1253500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.089309
1253600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.033747
1253700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.482767
1253800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.074014
1253900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.472242
1254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.294494
1254100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.894938
1254200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.557014
1254300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.553212
1254400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.017719
1254500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.395864
1254600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.828692
1254700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.310862
1254800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.921417
1254900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.747666
1255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.566859
1255100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.777993
1255200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.583320
1255300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.772890
1255400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.748958
1255500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.310590
1255600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.935231
1255700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.737871
1255800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.550098
1255900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.800037
1256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.363286
1256100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.340156
1256200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.018266
1256300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.461897
1256400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.457355
1256500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.886232
1256600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.117563
1256700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.154930
1256800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.074457
1256900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.348306
1257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.259132
1257100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.747287
1257200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.490866
1257300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.834553
1257400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.856413
1257500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.542818
1257600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.606755
1257700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.722385
1257800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.763542
1257900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.371300
1258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.385035
1258100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.155426
1258200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.302042
1258300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.861649
1258400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.785293
1258500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.667730
1258600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.729965
1258700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.098589
1258800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.287971
1258900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.211080
1259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.164842
1259100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.581799
1259200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.899811
1259300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.821069
1259400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.597873
1259500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.372091
1259600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.246121
1259700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.119663
1259800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.856364
1259900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.375516
1260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.952540
1260100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.225320
1260200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.377513
1260300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.097508
1260400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.858187
1260500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.364797
1260600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.504654
1260700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.565946
1260800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.549345
1260900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.190067
1261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.774683
1261100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.260478
1261200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.034986
1261300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.265436
1261400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.261065
1261500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.332966
1261600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.427385
1261700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.380780
1261800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.127253
1261900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.042063
1262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.909319
1262100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.926757
1262200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.010521
1262300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.867523
1262400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.204020
1262500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.975872
1262600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.221971
1262700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.421375
1262800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.162522
1262900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.297230
1263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.601473
1263100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.429427
1263200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.681712
1263300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.371175
1263400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.432463
1263500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.119448
1263600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.530927
1263700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.375068
1263800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.828658
1263900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.020215
1264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.552519
1264100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.845627
1264200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.051616
1264300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.065792
1264400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.376947
1264500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.778672
1264600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.726419
1264700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.858248
1264800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.202067
1264900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.324311
1265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.042187
1265100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.608355
1265200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.553184
1265300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.677897
1265400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.162119
1265500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.497022
1265600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.989322
1265700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.071740
1265800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.772183
1265900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.503211
1266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.418742
1266100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.045269
1266200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.996861
1266300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.212987
1266400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.635865
1266500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.221129
1266600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.016126
1266700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.099725
1266800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.475374
1266900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.134166
1267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.974370
1267100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.386518
1267200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.838113
1267300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.238382
1267400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.936564
1267500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.765703
1267600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.204699
1267700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.460418
1267800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.625128
1267900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.304750
1268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.125366
1268100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.402762
1268200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.338643
1268300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.677041
